mesh_ui,canonical,synonym
D001766,Blindness,"blindness, bilateral"
D001766,Blindness,amaurosis
D001766,Blindness,blindness
D001766,Blindness,sudden visual loss
D001768,Blister,blister
D001778,Blood Coagulation Disorders,blood coagulation disorders
D001791,Blood Platelet Disorders,blood platelet disorders
D001796,Blood Protein Disorders,blood protein disorders
D001816,Bloom Syndrome,bloom syndrome
D001819,Bluetongue,bluetongue
D001845,Bone Cysts,subchondral cysts
D001845,Bone Cysts,bone cysts
D001845,Bone Cysts,intraosseous ganglion
D001847,Bone Diseases,bone diseases
D001848,"Bone Diseases, Developmental","bone diseases, developmental"
D001849,"Bone Diseases, Endocrine","bone diseases, endocrine"
D001850,"Bone Diseases, Infectious","bone diseases, infectious"
D001851,"Bone Diseases, Metabolic","bone diseases, metabolic"
D001851,"Bone Diseases, Metabolic",osteopenia
D001855,Bone Marrow Diseases,bone marrow diseases
D001859,Bone Neoplasms,bone neoplasms
D001859,Bone Neoplasms,bone cancer
D001862,Bone Resorption,bone resorption
D001882,Border Disease,border disease
D001885,Bordetella Infections,bordetella infections
D001890,Borna Disease,borna disease
D001899,Borrelia Infections,borrelia infections
D001906,Botulism,wound botulism
D001906,Botulism,"botulism, infantile"
D001906,Botulism,botulism
D001906,Botulism,foodborne botulism
D001907,Boutonneuse Fever,boutonneuse fever
D001912,Bovine Virus Diarrhea-Mucosal Disease,bovine virus diarrhea-mucosal disease
D001913,Bowen's Disease,bowen's disease
D001919,Bradycardia,bradycardia
D001922,Brain Abscess,brain abscess
D001922,Brain Abscess,"brain abscess, sterile"
D001922,Brain Abscess,"brain abscess, multiple"
D001922,Brain Abscess,"brain abscess, child"
D001922,Brain Abscess,cerebral abscess
D001922,Brain Abscess,"brain abscess, pyogenic"
D001924,Brain Concussion,"concussion, intermediate"
D001924,Brain Concussion,brain concussion
D001924,Brain Concussion,"concussion, severe"
D001924,Brain Concussion,"concussion, mild"
D001925,"Brain Damage, Chronic","brain damage, chronic"
D001926,Brain Death,brain death
D001926,Brain Death,irreversible coma
D001927,Brain Diseases,brain diseases
D001927,Brain Diseases,encephalopathy
D001928,"Brain Diseases, Metabolic","brain diseases, metabolic"
D001928,"Brain Diseases, Metabolic",central nervous system metabolic disorders
D001928,"Brain Diseases, Metabolic","metabolic disorder, central nervous system, acquired"
D001928,"Brain Diseases, Metabolic","acquired metabolic diseases, nervous system"
D001928,"Brain Diseases, Metabolic","brain diseases, metabolic, acquired"
D001929,Brain Edema,cytotoxic brain edema
D001929,Brain Edema,brain edema
D001929,Brain Edema,vasogenic brain edema
D001929,Brain Edema,vasogenic cerebral edema
D001929,Brain Edema,cerebral edema
D001929,Brain Edema,cytotoxic cerebral edema
D001930,Brain Injuries,"brain injuries, focal"
D001930,Brain Injuries,brain lacerations
D001930,Brain Injuries,"injuries, acute brain"
D001930,Brain Injuries,brain injuries
D001932,Brain Neoplasms,"neoplasms, intracranial"
D001932,Brain Neoplasms,brain cancer
D001932,Brain Neoplasms,"brain tumor, recurrent"
D001932,Brain Neoplasms,brain neoplasms
D001932,Brain Neoplasms,malignant primary brain tumors
D001932,Brain Neoplasms,"brain tumor, primary"
D001932,Brain Neoplasms,brain metastases
D001932,Brain Neoplasms,"benign neoplasms, brain"
D001935,Branchioma,branchioma
D001935,Branchioma,branchial cleft cyst
D001941,Breast Diseases,endocrine breast diseases
D001941,Breast Diseases,breast diseases
D001943,Breast Neoplasms,breast carcinoma
D001943,Breast Neoplasms,"mammary neoplasms, human"
D001943,Breast Neoplasms,breast neoplasms
D001943,Breast Neoplasms,breast cancer
D001943,Breast Neoplasms,"mammary carcinoma, human"
D001946,Breech Presentation,breech presentation
D001946,Breech Presentation,incomplete breech
D001946,Breech Presentation,frank breech presentation
D001946,Breech Presentation,complete breech
D001948,Brenner Tumor,proliferative brenner tumor
D001948,Brenner Tumor,brenner tumor
D001948,Brenner Tumor,malignant brenner tumor
D001948,Brenner Tumor,benign brenner tumor
D001948,Brenner Tumor,brenner tumor of ovary
D001982,Bronchial Diseases,bronchial diseases
D001983,Bronchial Fistula,bronchial fistula
D001984,Bronchial Neoplasms,bronchial neoplasms
D001986,Bronchial Spasm,bronchial spasm
D001987,Bronchiectasis,bronchiectasis
D001987,Bronchiectasis,saccular bronchiectasis
D001987,Bronchiectasis,cylindrical bronchiectasis
D001987,Bronchiectasis,varicose bronchiectasis
D001988,Bronchiolitis,bronchiolitis
D001989,Bronchiolitis Obliterans,"bronchiolitis, proliferative"
D001989,Bronchiolitis Obliterans,constrictive bronchiolitis
D001989,Bronchiolitis Obliterans,"bronchiolitis, exudative"
D001989,Bronchiolitis Obliterans,bronchiolitis obliterans
D001990,"Bronchiolitis, Viral","bronchiolitis, viral"
D001991,Bronchitis,bronchitis
D001994,Bronchogenic Cyst,bronchogenic cyst
D001996,Bronchopneumonia,bronchopneumonia
D001997,Bronchopulmonary Dysplasia,bronchopulmonary dysplasia
D001998,Bronchopulmonary Sequestration,bronchopulmonary sequestration
D002006,Brucellosis,brucellosis
D002006,Brucellosis,"brucellosis, pulmonary"
D002007,"Brucellosis, Bovine","brucellosis, bovine"
D002012,Bruxism,bruxism
D002037,Bundle-Branch Block,fascicular block
D002037,Bundle-Branch Block,right bundle-branch block
D002037,Bundle-Branch Block,posterior fascicular block
D002037,Bundle-Branch Block,bundle-branch block
D002037,Bundle-Branch Block,left bundle-branch block
D002037,Bundle-Branch Block,anterior fascicular block
D002044,Bunyaviridae Infections,bunyaviridae infections
D002044,Bunyaviridae Infections,"infections, bunyavirus"
D002044,Bunyaviridae Infections,oropouche orthobunyavirus infection
D002044,Bunyaviridae Infections,orthobunyavirus infections
D002051,Burkitt Lymphoma,burkitt leukemia
D002051,Burkitt Lymphoma,burkitt lymphoma
D002051,Burkitt Lymphoma,african lymphoma
D002054,Burning Mouth Syndrome,burning mouth syndrome
D002055,"Burnout, Professional","burnout, professional"
D002056,Burns,burns
D002057,"Burns, Chemical","burns, chemical"
D002058,"Burns, Electric","burns, electric"
D002059,"Burns, Inhalation","burns, inhalation"
D002062,Bursitis,pes anserine bursitis
D002062,Bursitis,capsulitis
D002062,Bursitis,frozen shoulder
D002062,Bursitis,adhesive capsulitis
D002062,Bursitis,bursitis
D002095,Byssinosis,byssinosis
D002105,Cadmium Poisoning,cadmium poisoning
D002114,Calcinosis,calcinosis
D002114,Calcinosis,"calcinosis, tumoral"
D002114,Calcinosis,microcalcification
D002115,Calciphylaxis,calciphylaxis
D002115,Calciphylaxis,calcific uraemic arteriolopathy
D002128,Calcium Metabolism Disorders,calcium metabolism disorders
D002145,Callosities,callosities
D002145,Callosities,corns
D002169,Campylobacter Infections,campylobacter infections
D002177,Candidiasis,candidiasis
D002178,"Candidiasis, Chronic Mucocutaneous","candidiasis, chronic mucocutaneous"
D002179,"Candidiasis, Cutaneous","candidiasis, cutaneous"
D002180,"Candidiasis, Oral","candidiasis, oral"
D002181,"Candidiasis, Vulvovaginal","candidiasis, genital"
D002181,"Candidiasis, Vulvovaginal",vaginal yeast infections
D002181,"Candidiasis, Vulvovaginal","vaginitis, monilial"
D002181,"Candidiasis, Vulvovaginal","candidiasis, vulvovaginal"
D002181,"Candidiasis, Vulvovaginal",genital vulvovaginal candidiasis
D002189,Marijuana Abuse,cannabis dependence
D002189,Marijuana Abuse,hashish abuse
D002189,Marijuana Abuse,cannabis abuse
D002189,Marijuana Abuse,marijuana abuse
D002189,Marijuana Abuse,cannabis-related disorder
D002205,Caplan Syndrome,caplan syndrome
D002239,"Carbohydrate Metabolism, Inborn Errors","carbohydrate metabolism, inborn errors"
D002249,Carbon Monoxide Poisoning,carbon monoxide poisoning
D002249,Carbon Monoxide Poisoning,"poisoning, illuminating gas"
D002252,Carbon Tetrachloride Poisoning,carbon tetrachloride poisoning
D002270,Carbuncle,carbuncle
D002275,Carcinoid Heart Disease,carcinoid heart disease
D002276,Carcinoid Tumor,"carcinoid, goblet cell"
D002276,Carcinoid Tumor,argentaffinoma
D002276,Carcinoid Tumor,carcinoid tumor
D002277,Carcinoma,"carcinoma, spindle-cell"
D002277,Carcinoma,carcinoma
D002277,Carcinoma,"carcinoma, anaplastic"
D002277,Carcinoma,"carcinoma, undifferentiated"
D002277,Carcinoma,carcinomatosis
D002278,Carcinoma in Situ,"neoplasms, intraepithelial"
D002278,Carcinoma in Situ,carcinoma in situ
D002279,"Carcinoma 256, Walker","carcinoma 256, walker"
D002280,"Carcinoma, Basal Cell","carcinoma, basal cell"
D002280,"Carcinoma, Basal Cell","carcinoma, basal cell, pigmented"
D002281,"Carcinoma, Basosquamous","carcinoma, basosquamous"
D002282,"Adenocarcinoma, Bronchiolo-Alveolar","adenocarcinoma, bronchiolo-alveolar"
D002283,"Carcinoma, Bronchogenic","carcinoma, bronchogenic"
D002284,"Carcinoma, Brown-Pearce","carcinoma, brown-pearce"
D002285,"Carcinoma, Intraductal, Noninfiltrating",atypical ductal hyperplasia
D002285,"Carcinoma, Intraductal, Noninfiltrating","carcinoma, intraductal, noninfiltrating"
D002286,"Carcinoma, Ehrlich Tumor","carcinoma, ehrlich tumor"
D002287,"Carcinoma, Krebs 2","carcinoma, krebs 2"
D002288,"Adenocarcinoma, Mucinous","adenocarcinoma, mucinous"
D002289,"Carcinoma, Non-Small-Cell Lung","carcinoma, non-small-cell lung"
D002291,"Carcinoma, Papillary","carcinoma, papillary"
D002292,"Carcinoma, Renal Cell",clear cell renal cell carcinoma
D002292,"Carcinoma, Renal Cell",papillary renal cell carcinoma
D002292,"Carcinoma, Renal Cell",collecting duct carcinoma (kidney)
D002292,"Carcinoma, Renal Cell",chromophobe renal cell carcinoma
D002292,"Carcinoma, Renal Cell","carcinoma, renal cell"
D002292,"Carcinoma, Renal Cell",sarcomatoid renal cell carcinoma
D002293,"Adenocarcinoma, Scirrhous","adenocarcinoma, scirrhous"
D002294,"Carcinoma, Squamous Cell","carcinoma, squamous cell"
D002295,"Carcinoma, Transitional Cell","carcinoma, transitional cell"
D002296,Carcinosarcoma,carcinosarcoma
D002303,"Cardiac Output, Low",low cardiac output syndrome
D002303,"Cardiac Output, Low","cardiac output, low"
D002305,Cardiac Tamponade,cardiac tamponade
D002310,"Cardiomyopathy, Alcoholic","cardiomyopathy, alcoholic"
D002311,"Cardiomyopathy, Dilated","cardiomyopathy, dilated"
D002311,"Cardiomyopathy, Dilated","cardiomyopathy, familial idiopathic"
D002312,"Cardiomyopathy, Hypertrophic","cardiomyopathy, hypertrophic obstructive"
D002312,"Cardiomyopathy, Hypertrophic","cardiomyopathy, hypertrophic"
D002313,"Cardiomyopathy, Restrictive","cardiomyopathy, restrictive"
D002318,Cardiovascular Diseases,major adverse cardiac events
D002318,Cardiovascular Diseases,cardiac events
D002318,Cardiovascular Diseases,cardiovascular diseases
D002340,Carotid Artery Diseases,internal carotid artery diseases
D002340,Carotid Artery Diseases,external carotid artery diseases
D002340,Carotid Artery Diseases,carotid artery diseases
D002340,Carotid Artery Diseases,carotid atherosclerosis
D002340,Carotid Artery Diseases,"arterial diseases, common carotid"
D002341,Carotid Artery Thrombosis,external carotid artery thrombosis
D002341,Carotid Artery Thrombosis,carotid artery thrombosis
D002341,Carotid Artery Thrombosis,common carotid artery thrombosis
D002341,Carotid Artery Thrombosis,internal carotid artery thrombosis
D002345,Carotid Body Tumor,carotid body tumor
D002349,Carpal Tunnel Syndrome,carpal tunnel syndrome
D002357,Cartilage Diseases,chondromalacia
D002357,Cartilage Diseases,cartilage diseases
D002371,Cat Diseases,cat diseases
D002372,Cat-Scratch Disease,cat-scratch disease
D002375,Catalepsy,cerea flexibilitas
D002375,Catalepsy,catalepsy
D002385,Cataplexy,status cataplexicus
D002385,Cataplexy,cataplexy
D002386,Cataract,cataract
D002386,Cataract,lens opacities
D002386,Cataract,"cataract, membranous"
D002389,Catatonia,schizophreniform catatonia
D002389,Catatonia,"catatonia, malignant"
D002389,Catatonia,catatonia
D002389,Catatonia,"catatonia, organic"
D002418,Cattle Diseases,cattle diseases
D002422,Causalgia,causalgia
D002429,Cecal Diseases,cecal diseases
D002430,Cecal Neoplasms,cecal neoplasms
D002430,Cecal Neoplasms,cancer of cecum
D002446,Celiac Disease,celiac disease
D002471,"Cell Transformation, Neoplastic","cell transformation, neoplastic"
D002472,"Cell Transformation, Viral","cell transformation, viral"
D002481,Cellulitis,cellulitis
D002481,Cellulitis,phlegmon
D002485,Cementoma,cementifying fibroma of mandible
D002485,Cementoma,cementoma
D002485,Cementoma,cementifying fibroma of maxilla
D002493,Central Nervous System Diseases,central nervous system diseases
D002494,Central Nervous System Infections,central nervous system infections
D002524,Cerebellar Ataxia,hypermetria
D002524,Cerebellar Ataxia,adiadochokinesis
D002524,Cerebellar Ataxia,cerebellar dysmetria
D002524,Cerebellar Ataxia,cerebellar ataxia
D002524,Cerebellar Ataxia,cerebellar hemiataxia
D002526,Cerebellar Diseases,cerebellar diseases
D002527,Myoclonic Cerebellar Dyssynergia,myoclonic cerebellar dyssynergia
D002527,Myoclonic Cerebellar Dyssynergia,cerebelloparenchymal disorder v
D002528,Cerebellar Neoplasms,benign cerebellar neoplasms
D002528,Cerebellar Neoplasms,"cerebellar neoplasms, primary"
D002528,Cerebellar Neoplasms,cerebellar neoplasms
D002528,Cerebellar Neoplasms,cerebellar cancer
D002532,Intracranial Aneurysm,"mycotic aneurysm, intracranial"
D002532,Intracranial Aneurysm,brain aneurysm
D002532,Intracranial Aneurysm,"aneurysm, anterior communicating artery"
D002532,Intracranial Aneurysm,giant intracranial aneurysm
D002532,Intracranial Aneurysm,"aneurysm, posterior communicating artery"
D002532,Intracranial Aneurysm,intracranial aneurysm
D002532,Intracranial Aneurysm,cerebral aneurysm
D002532,Intracranial Aneurysm,"aneurysm, anterior cerebral artery"
D002532,Intracranial Aneurysm,"aneurysm, posterior cerebral artery"
D002532,Intracranial Aneurysm,"aneurysm, middle cerebral artery"
D002532,Intracranial Aneurysm,berry aneurysm
D002532,Intracranial Aneurysm,"aneurysm, basilar artery"
D002534,"Hypoxia, Brain","anoxia, brain"
D002534,"Hypoxia, Brain",anoxic brain damage
D002534,"Hypoxia, Brain",hypoxic brain damage
D002534,"Hypoxia, Brain","hypoxia, brain"
D002537,Intracranial Arteriosclerosis,cerebral arteriosclerosis
D002537,Intracranial Arteriosclerosis,intracranial atherosclerosis
D002537,Intracranial Arteriosclerosis,cerebral atherosclerosis
D002537,Intracranial Arteriosclerosis,intracranial arteriosclerosis
D002538,Intracranial Arteriovenous Malformations,intracranial arteriovenous malformations
D002538,Intracranial Arteriovenous Malformations,"intracranial arteriovenous malformation, ruptured"
D002538,Intracranial Arteriovenous Malformations,"arteriovenous malformations, cerebral"
D002539,Cerebral Arterial Diseases,cerebral arterial diseases
D002542,Intracranial Embolism and Thrombosis,intracranial embolism and thrombosis
D002542,Intracranial Embolism and Thrombosis,cerebral embolism and thrombosis
D002542,Intracranial Embolism and Thrombosis,brain embolism and thrombosis
D002543,Cerebral Hemorrhage,cerebral hemorrhage
D002544,Cerebral Infarction,"cerebral infarction, right hemisphere"
D002544,Cerebral Infarction,anterior choroidal artery infarction
D002544,Cerebral Infarction,"cerebral infarction, left hemisphere"
D002544,Cerebral Infarction,subcortical infarction
D002544,Cerebral Infarction,cerebral infarction
D002544,Cerebral Infarction,posterior choroidal artery infarction
D002545,Brain Ischemia,brain ischemia
D002545,Brain Ischemia,cerebral ischemia
D002546,"Ischemic Attack, Transient",crescendo transient ischemic attacks
D002546,"Ischemic Attack, Transient",carotid circulation transient ischemic attack
D002546,"Ischemic Attack, Transient","transient ischemic attack, anterior circulation"
D002546,"Ischemic Attack, Transient","ischemic attack, transient"
D002546,"Ischemic Attack, Transient","brain stem ischemia, transient"
D002546,"Ischemic Attack, Transient","transient ischemic attack, vertebrobasilar circulation"
D002546,"Ischemic Attack, Transient","cerebral ischemia, transient"
D002546,"Ischemic Attack, Transient",posterior circulation transient ischemic attack
D002547,Cerebral Palsy,"cerebral palsy, athetoid"
D002547,Cerebral Palsy,"cerebral palsy, rolandic type"
D002547,Cerebral Palsy,cerebral palsy
D002547,Cerebral Palsy,monoplegic cerebral palsy
D002547,Cerebral Palsy,"cerebral palsy, diplegic, infantile"
D002547,Cerebral Palsy,"cerebral palsy, atonic"
D002547,Cerebral Palsy,"cerebral palsy, dystonic-rigid"
D002547,Cerebral Palsy,"cerebral palsy, mixed"
D002547,Cerebral Palsy,"cerebral palsy, monoplegic, infantile"
D002547,Cerebral Palsy,"cerebral palsy, spastic"
D002547,Cerebral Palsy,"cerebral palsy, congenital"
D002547,Cerebral Palsy,"cerebral palsy, quadriplegic, infantile"
D002547,Cerebral Palsy,little disease
D002549,Diffuse Cerebral Sclerosis of Schilder,diffuse cerebral sclerosis of schilder
D002549,Diffuse Cerebral Sclerosis of Schilder,balo concentric sclerosis
